route,date,daytype,rides
85,5/17/20,U,1964
85,5/18/20,W,3701
85,5/19/20,W,3706
85,5/20/20,W,4276
85,5/21/20,W,4003
85,5/22/20,W,3965
85,5/23/20,A,3468
85,5/24/20,U,2150
85,5/25/20,U,2591
85,5/26/20,W,3329
85,5/27/20,W,4095
85,5/28/20,W,3597
85,5/29/20,W,3531
85,5/30/20,A,4316
85,5/31/20,U,1869
85A,5/1/20,W,150
85A,5/2/20,A,79
85A,5/4/20,W,146
85A,5/5/20,W,128
85A,5/6/20,W,104
85A,5/7/20,W,143
85A,5/8/20,W,231
85A,5/9/20,A,61
85A,5/11/20,W,139
85A,5/12/20,W,163
85A,5/13/20,W,160
85A,5/14/20,W,132
85A,5/15/20,W,250
85A,5/16/20,A,132
85A,5/18/20,W,131
85A,5/19/20,W,89
85A,5/20/20,W,145
85A,5/21/20,W,127
85A,5/22/20,W,143
85A,5/23/20,A,153
85A,5/26/20,W,148
85A,5/27/20,W,164
85A,5/28/20,W,165
85A,5/29/20,W,176
85A,5/30/20,A,116
86,5/1/20,W,438
86,5/4/20,W,308
86,5/5/20,W,312
86,5/6/20,W,311
86,5/7/20,W,318
86,5/8/20,W,379
86,5/11/20,W,307
86,5/12/20,W,377
86,5/13/20,W,380
86,5/14/20,W,319
86,5/15/20,W,371
86,5/18/20,W,192
86,5/19/20,W,255
86,5/20/20,W,382
86,5/21/20,W,288
86,5/22/20,W,263
86,5/26/20,W,323
86,5/27/20,W,376
86,5/28/20,W,352
86,5/29/20,W,266
87,5/1/20,W,5646
87,5/2/20,A,3691
87,5/3/20,U,3389
87,5/4/20,W,4828
87,5/5/20,W,4088
87,5/6/20,W,4846
87,5/7/20,W,4633
87,5/8/20,W,4659
87,5/9/20,A,4493
87,5/10/20,U,2846
87,5/11/20,W,4449
87,5/12/20,W,4499
87,5/13/20,W,5347
87,5/14/20,W,3881
87,5/15/20,W,4807
87,5/16/20,A,3841
87,5/17/20,U,1966
87,5/18/20,W,4855
87,5/19/20,W,3882
87,5/20/20,W,4360
87,5/21/20,W,4890
87,5/22/20,W,4791
87,5/23/20,A,4011
87,5/24/20,U,3703
87,5/25/20,U,3625
87,5/26/20,W,4245
87,5/27/20,W,4202
87,5/28/20,W,5222
87,5/29/20,W,4370
87,5/30/20,A,4116
87,5/31/20,U,1361
88,5/1/20,W,261
88,5/2/20,A,145
88,5/3/20,U,144
88,5/4/20,W,183
88,5/5/20,W,191
88,5/6/20,W,225
88,5/7/20,W,191
88,5/8/20,W,279
88,5/9/20,A,187
88,5/10/20,U,121
88,5/11/20,W,221
88,5/12/20,W,284
88,5/13/20,W,273
88,5/14/20,W,256
88,5/15/20,W,205
88,5/16/20,A,173
88,5/17/20,U,82
88,5/18/20,W,264
88,5/19/20,W,235
88,5/20/20,W,259
88,5/21/20,W,176
88,5/22/20,W,229
88,5/23/20,A,216
88,5/24/20,U,132
88,5/25/20,U,81
88,5/26/20,W,229
88,5/27/20,W,212
88,5/28/20,W,260
88,5/29/20,W,279
88,5/30/20,A,154
88,5/31/20,U,79
8A,5/1/20,W,1061
8A,5/2/20,A,1334
8A,5/3/20,U,1107
8A,5/4/20,W,1405
8A,5/5/20,W,1162
8A,5/6/20,W,1209
8A,5/7/20,W,1291
8A,5/8/20,W,1237
8A,5/9/20,A,847
8A,5/10/20,U,827
8A,5/11/20,W,1171
8A,5/12/20,W,1324
8A,5/13/20,W,1097
8A,5/14/20,W,1083
8A,5/15/20,W,1426
8A,5/16/20,A,1282
8A,5/17/20,U,675
8A,5/18/20,W,1106
8A,5/19/20,W,959
8A,5/20/20,W,971
8A,5/21/20,W,1209
8A,5/22/20,W,938
8A,5/23/20,A,1095
8A,5/24/20,U,1047
8A,5/25/20,U,960
8A,5/26/20,W,1324
8A,5/27/20,W,1141
8A,5/28/20,W,1343
8A,5/29/20,W,613
8A,5/30/20,A,1425
8A,5/31/20,U,732
9,5/1/20,W,10143
9,5/2/20,A,9533
9,5/3/20,U,7467
9,5/4/20,W,7472
9,5/5/20,W,7542
9,5/6/20,W,8120
9,5/7/20,W,8103
9,5/8/20,W,8024
9,5/9/20,A,8719
9,5/10/20,U,6396
9,5/11/20,W,8802
9,5/12/20,W,8105
9,5/13/20,W,8488
9,5/14/20,W,7274
9,5/15/20,W,9100
9,5/16/20,A,8465
9,5/17/20,U,5171
9,5/18/20,W,7762
9,5/19/20,W,7545
9,5/20/20,W,8222
9,5/21/20,W,8047
9,5/22/20,W,9346
9,5/23/20,A,8343
9,5/24/20,U,7405
9,5/25/20,U,7607
9,5/26/20,W,8685
9,5/27/20,W,7779
9,5/28/20,W,8219
9,5/29/20,W,8665
9,5/30/20,A,10012
9,5/31/20,U,3696
90,5/1/20,W,1298
90,5/2/20,A,835
90,5/3/20,U,561
90,5/4/20,W,1052
90,5/5/20,W,952
90,5/6/20,W,1082
90,5/7/20,W,1195
90,5/8/20,W,1035
90,5/9/20,A,865
90,5/10/20,U,370
90,5/11/20,W,1017
90,5/12/20,W,946
90,5/13/20,W,1196
90,5/14/20,W,866
90,5/15/20,W,1022
90,5/16/20,A,752
90,5/17/20,U,337
90,5/18/20,W,832
90,5/19/20,W,988
90,5/20/20,W,907
90,5/21/20,W,1205
90,5/22/20,W,1230
90,5/23/20,A,879
90,5/24/20,U,645
90,5/25/20,U,504
90,5/26/20,W,1094
90,5/27/20,W,1190
90,5/28/20,W,1074
90,5/29/20,W,1565
90,5/30/20,A,764
90,5/31/20,U,378
91,5/1/20,W,2343
91,5/2/20,A,1484
91,5/3/20,U,1097
91,5/4/20,W,2121
91,5/5/20,W,1900
91,5/6/20,W,1748
91,5/7/20,W,1938
91,5/8/20,W,2018
91,5/9/20,A,1629
91,5/10/20,U,899
91,5/11/20,W,2071
91,5/12/20,W,1878
91,5/13/20,W,1998
91,5/14/20,W,1865
91,5/15/20,W,1921
91,5/16/20,A,1449
91,5/17/20,U,915
91,5/18/20,W,1914
91,5/19/20,W,1796
91,5/20/20,W,2201
91,5/21/20,W,2035
91,5/22/20,W,2487
91,5/23/20,A,1630
91,5/24/20,U,1355
91,5/25/20,U,1260
91,5/26/20,W,2264
91,5/27/20,W,2332
91,5/28/20,W,1970
91,5/29/20,W,1945
91,5/30/20,A,1700
91,5/31/20,U,697
92,5/1/20,W,1710
92,5/2/20,A,1397
92,5/3/20,U,1002
92,5/4/20,W,1748
92,5/5/20,W,1501
92,5/6/20,W,1537
92,5/7/20,W,1606
92,5/8/20,W,1585
92,5/9/20,A,1339
92,5/10/20,U,854
92,5/11/20,W,1768
92,5/12/20,W,1685
92,5/13/20,W,1758
92,5/14/20,W,1467
92,5/15/20,W,1602
92,5/16/20,A,1303
92,5/17/20,U,684
92,5/18/20,W,1528
92,5/19/20,W,1204
92,5/20/20,W,1468
92,5/21/20,W,1557
92,5/22/20,W,1387
92,5/23/20,A,954
92,5/24/20,U,1055
92,5/25/20,U,1072
92,5/26/20,W,1616
92,5/27/20,W,1858
92,5/28/20,W,1283
92,5/29/20,W,1857
92,5/30/20,A,1661
92,5/31/20,U,654
93,5/1/20,W,996
93,5/2/20,A,460
93,5/4/20,W,914
93,5/5/20,W,908
93,5/6/20,W,1045
93,5/7/20,W,842
93,5/8/20,W,962
93,5/9/20,A,435
93,5/11/20,W,952
93,5/12/20,W,1040
93,5/13/20,W,1063
93,5/14/20,W,796
93,5/15/20,W,921
93,5/16/20,A,547
93,5/18/20,W,869
93,5/19/20,W,532
93,5/20/20,W,1132
93,5/21/20,W,975
93,5/22/20,W,853
93,5/23/20,A,501
93,5/26/20,W,994
93,5/27/20,W,1141
93,5/28/20,W,1167
93,5/29/20,W,682
93,5/30/20,A,367
94,5/1/20,W,2852
94,5/2/20,A,2098
94,5/3/20,U,1420
94,5/4/20,W,2551
94,5/5/20,W,2082
94,5/6/20,W,2718
94,5/7/20,W,2428
94,5/8/20,W,2289
94,5/9/20,A,2032
94,5/10/20,U,1381
94,5/11/20,W,2010
94,5/12/20,W,2471
94,5/13/20,W,2543
94,5/14/20,W,1859
94,5/15/20,W,2775
94,5/16/20,A,1966
94,5/17/20,U,1316
94,5/18/20,W,2629
94,5/19/20,W,2615
94,5/20/20,W,3000
94,5/21/20,W,3292
94,5/22/20,W,3097
94,5/23/20,A,2078
94,5/24/20,U,1853
94,5/25/20,U,1568
94,5/26/20,W,2963
94,5/27/20,W,2783
94,5/28/20,W,2624
94,5/29/20,W,2521
94,5/30/20,A,1380
94,5/31/20,U,1081
95,5/1/20,W,2577
95,5/2/20,A,2230
95,5/3/20,U,1653
95,5/4/20,W,2178
95,5/5/20,W,1975
95,5/6/20,W,2341
95,5/7/20,W,2493
95,5/8/20,W,2235
95,5/9/20,A,2212
95,5/10/20,U,1553
95,5/11/20,W,2178
95,5/12/20,W,2530
95,5/13/20,W,2304
95,5/14/20,W,2087
95,5/15/20,W,2404
95,5/16/20,A,2319
95,5/17/20,U,1279
95,5/18/20,W,2150
95,5/19/20,W,2370
95,5/20/20,W,2426
95,5/21/20,W,2267
95,5/22/20,W,2612
95,5/23/20,A,2243
95,5/24/20,U,1903
95,5/25/20,U,2038
95,5/26/20,W,2437
95,5/27/20,W,2517
95,5/28/20,W,2302
95,5/29/20,W,2662
95,5/30/20,A,2345
95,5/31/20,U,819
96,5/1/20,W,198
96,5/4/20,W,56
96,5/5/20,W,131
96,5/6/20,W,160
96,5/7/20,W,129
96,5/8/20,W,170
96,5/11/20,W,149
96,5/12/20,W,169
96,5/13/20,W,178
96,5/14/20,W,136
96,5/15/20,W,178
96,5/18/20,W,151
96,5/19/20,W,181
96,5/20/20,W,164
96,5/21/20,W,148
96,5/22/20,W,163
96,5/26/20,W,138
96,5/27/20,W,178
96,5/28/20,W,202
96,5/29/20,W,274
97,5/1/20,W,896
97,5/2/20,A,576
97,5/3/20,U,567
97,5/4/20,W,760
97,5/5/20,W,790
97,5/6/20,W,816
97,5/7/20,W,876
97,5/8/20,W,862
97,5/9/20,A,401
97,5/10/20,U,431
97,5/11/20,W,949
97,5/12/20,W,919
97,5/13/20,W,782
97,5/14/20,W,759
97,5/15/20,W,849
97,5/16/20,A,558
97,5/17/20,U,369
97,5/18/20,W,935
97,5/19/20,W,720
97,5/20/20,W,679
97,5/21/20,W,796
97,5/22/20,W,1078
97,5/23/20,A,683
97,5/24/20,U,665
97,5/25/20,U,285
97,5/26/20,W,973
97,5/27/20,W,930
97,5/28/20,W,818
97,5/29/20,W,1091
97,5/30/20,A,997
97,5/31/20,U,326
992,5/2/20,A,1
992,5/12/20,W,0
992,5/13/20,W,2
992,5/15/20,W,3
992,5/19/20,W,1
992,5/22/20,W,1
J14,5/1/20,W,3243
J14,5/2/20,A,2981
J14,5/3/20,U,1214
J14,5/4/20,W,3039
J14,5/5/20,W,3068
J14,5/6/20,W,3197
J14,5/7/20,W,2929
J14,5/8/20,W,3469
J14,5/9/20,A,2379
J14,5/10/20,U,1662
J14,5/11/20,W,2792
J14,5/12/20,W,2825
J14,5/13/20,W,2953
J14,5/14/20,W,3000
J14,5/15/20,W,3372
J14,5/16/20,A,2006
J14,5/17/20,U,1034
J14,5/18/20,W,3063
J14,5/19/20,W,3187
J14,5/20/20,W,3134
J14,5/21/20,W,3331
J14,5/22/20,W,3244
J14,5/23/20,A,2309
J14,5/24/20,U,1412
J14,5/25/20,U,1641
J14,5/26/20,W,3321
J14,5/27/20,W,3015
J14,5/28/20,W,3370
J14,5/29/20,W,3203
J14,5/30/20,A,1704
J14,5/31/20,U,544
X49,5/1/20,W,2000
X49,5/4/20,W,1712
X49,5/5/20,W,1725
X49,5/6/20,W,1719
X49,5/7/20,W,1942
X49,5/8/20,W,1967
X49,5/11/20,W,1949
X49,5/12/20,W,1998
X49,5/13/20,W,1981
X49,5/14/20,W,1588
X49,5/15/20,W,2091
X49,5/18/20,W,1920
X49,5/19/20,W,1810
X49,5/20/20,W,2324
X49,5/21/20,W,2197
X49,5/22/20,W,2318
X49,5/26/20,W,1982
X49,5/27/20,W,2071
X49,5/28/20,W,2013
X49,5/29/20,W,1033
X9,5/1/20,W,3216
X9,5/4/20,W,6783
X9,5/5/20,W,2248
X9,5/6/20,W,2417
X9,5/7/20,W,2526
X9,5/8/20,W,2648
X9,5/11/20,W,2264
X9,5/12/20,W,2330
X9,5/13/20,W,2708
X9,5/14/20,W,2204
X9,5/15/20,W,2699
X9,5/18/20,W,2345
X9,5/19/20,W,1905
X9,5/20/20,W,2155
X9,5/21/20,W,1954
X9,5/22/20,W,2315
X9,5/26/20,W,2379
X9,5/27/20,W,2238
X9,5/28/20,W,2228
X9,5/29/20,W,1824
X98,5/4/20,W,9
X98,5/5/20,W,10
X98,5/6/20,W,7
X98,5/12/20,W,8
X98,5/13/20,W,11
X98,5/14/20,W,8
X98,5/15/20,W,1
X98,5/19/20,W,8
X98,5/27/20,W,9
X98,5/28/20,W,12
X98,5/29/20,W,7
1,11/2/20,W,241
1,11/3/20,W,208
1,11/4/20,W,174
1,11/5/20,W,244
1,11/6/20,W,263
1,11/9/20,W,227
1,11/10/20,W,157
1,11/11/20,W,166
1,11/12/20,W,215
1,11/13/20,W,239
1,11/16/20,W,211
1,11/17/20,W,168
1,11/18/20,W,178
1,11/19/20,W,174
1,11/20/20,W,194
1,11/23/20,W,170
1,11/24/20,W,144
1,11/25/20,W,143
1,11/27/20,W,118
1,11/30/20,W,175
100,11/2/20,W,221
100,11/3/20,W,270
100,11/4/20,W,272
100,11/5/20,W,187
100,11/6/20,W,212
100,11/9/20,W,351
100,11/10/20,W,254
100,11/11/20,W,206
100,11/12/20,W,238
100,11/13/20,W,219
100,11/16/20,W,280
100,11/17/20,W,279
100,11/18/20,W,277
100,11/19/20,W,236
100,11/20/20,W,231
100,11/23/20,W,294
100,11/24/20,W,258
100,11/25/20,W,260
100,11/27/20,W,124
100,11/30/20,W,231
1001,11/1/20,U,62
1001,11/2/20,W,12
1001,11/3/20,W,1
1001,11/4/20,W,5
1001,11/5/20,W,85
1001,11/6/20,W,125
1001,11/7/20,A,14
1001,11/8/20,U,23
1001,11/9/20,W,7
1001,11/10/20,W,10
1001,11/11/20,W,9
1001,11/12/20,W,7
1001,11/13/20,W,6
1001,11/14/20,A,807
1001,11/15/20,U,670
1001,11/16/20,W,7
1001,11/17/20,W,5
1001,11/18/20,W,23
1001,11/19/20,W,221
1001,11/20/20,W,153
1001,11/21/20,A,528
1001,11/22/20,U,662
1001,11/23/20,W,5
1001,11/24/20,W,7
1001,11/25/20,W,12
1001,11/26/20,U,9
1001,11/27/20,W,8
1001,11/28/20,A,13
1001,11/29/20,U,12
1001,11/30/20,W,7
103,11/1/20,U,435
103,11/2/20,W,879
103,11/3/20,W,861
103,11/4/20,W,853
103,11/5/20,W,867
103,11/6/20,W,851
103,11/7/20,A,605
103,11/8/20,U,507
103,11/9/20,W,879
103,11/10/20,W,878
103,11/11/20,W,730
103,11/12/20,W,818
103,11/13/20,W,826
103,11/14/20,A,485
103,11/15/20,U,414
103,11/16/20,W,939
103,11/17/20,W,818
103,11/18/20,W,810
103,11/19/20,W,809
103,11/20/20,W,768
103,11/21/20,A,556
103,11/22/20,U,407
103,11/23/20,W,758
103,11/24/20,W,679
103,11/25/20,W,724
103,11/26/20,U,393
103,11/27/20,W,986
103,11/28/20,A,543
103,11/29/20,U,455
103,11/30/20,W,744
106,11/1/20,U,204
106,11/2/20,W,435
106,11/3/20,W,422
106,11/4/20,W,480
106,11/5/20,W,438
106,11/6/20,W,369
106,11/7/20,A,274
106,11/8/20,U,223
106,11/9/20,W,410
106,11/10/20,W,400
106,11/11/20,W,342
106,11/12/20,W,383
106,11/13/20,W,311
106,11/14/20,A,268
106,11/15/20,U,180
106,11/16/20,W,391
106,11/17/20,W,400
106,11/18/20,W,394
106,11/19/20,W,363
106,11/20/20,W,382
106,11/21/20,A,240
106,11/22/20,U,174
106,11/23/20,W,456
106,11/24/20,W,409
106,11/25/20,W,407
106,11/26/20,U,149
106,11/27/20,W,244
106,11/28/20,A,237
106,11/29/20,U,191
106,11/30/20,W,328
108,11/2/20,W,450
108,11/3/20,W,423
108,11/4/20,W,433
108,11/5/20,W,480
108,11/6/20,W,411
108,11/9/20,W,323
108,11/10/20,W,314
108,11/11/20,W,361
108,11/12/20,W,422
108,11/13/20,W,418
108,11/16/20,W,321
108,11/17/20,W,327
108,11/18/20,W,261
108,11/19/20,W,408
108,11/20/20,W,339
108,11/23/20,W,342
108,11/24/20,W,354
108,11/25/20,W,302
108,11/27/20,W,241
108,11/30/20,W,311
11,11/1/20,U,308
11,11/2/20,W,662
11,11/3/20,W,661
11,11/4/20,W,660
11,11/5/20,W,657
11,11/6/20,W,714
11,11/7/20,A,508
11,11/8/20,U,352
11,11/9/20,W,674
11,11/10/20,W,601
11,11/11/20,W,576
11,11/12/20,W,638
11,11/13/20,W,717
11,11/14/20,A,446
11,11/15/20,U,253
11,11/16/20,W,606
11,11/17/20,W,542
11,11/18/20,W,654
11,11/19/20,W,427
11,11/20/20,W,711
11,11/21/20,A,279
11,11/22/20,U,256
11,11/23/20,W,617
11,11/24/20,W,524
11,11/25/20,W,555
11,11/26/20,U,208
11,11/27/20,W,321
11,11/28/20,A,415
11,11/29/20,U,297
11,11/30/20,W,524
111,11/1/20,U,773
111,11/2/20,W,1367
111,11/3/20,W,1429
111,11/4/20,W,1433
111,11/5/20,W,1574
111,11/6/20,W,1414
111,11/7/20,A,1070
111,11/8/20,U,826
111,11/9/20,W,1322
111,11/10/20,W,1327
111,11/11/20,W,1134
111,11/12/20,W,1289
111,11/13/20,W,1259
111,11/14/20,A,844
111,11/15/20,U,684
111,11/16/20,W,1145
111,11/17/20,W,1216
111,11/18/20,W,1122
111,11/19/20,W,1366
111,11/20/20,W,1271
111,11/21/20,A,945
111,11/22/20,U,672
111,11/23/20,W,1187
111,11/24/20,W,1266
111,11/25/20,W,1050
111,11/26/20,U,615
111,11/27/20,W,727
111,11/28/20,A,712
111,11/29/20,U,736
111,11/30/20,W,1090
111A,11/1/20,U,177
111A,11/2/20,W,140
111A,11/3/20,W,225
111A,11/4/20,W,216
111A,11/5/20,W,231
111A,11/6/20,W,187
111A,11/7/20,A,238
111A,11/8/20,U,149
111A,11/9/20,W,204
111A,11/10/20,W,172
111A,11/11/20,W,138
111A,11/12/20,W,170
111A,11/13/20,W,181
111A,11/14/20,A,157
111A,11/15/20,U,112
111A,11/16/20,W,148
111A,11/17/20,W,136
111A,11/18/20,W,188
111A,11/19/20,W,248
111A,11/20/20,W,180
111A,11/21/20,A,144
111A,11/22/20,U,141
111A,11/23/20,W,325
111A,11/24/20,W,107
111A,11/25/20,W,180
111A,11/26/20,U,17
111A,11/27/20,W,155
111A,11/28/20,A,124
111A,11/29/20,U,121
111A,11/30/20,W,110
112,11/1/20,U,262
112,11/2/20,W,657
112,11/3/20,W,630
112,11/4/20,W,724
112,11/5/20,W,721
112,11/6/20,W,678
112,11/7/20,A,473
112,11/8/20,U,277
112,11/9/20,W,639
112,11/10/20,W,728
112,11/11/20,W,577
112,11/12/20,W,658
112,11/13/20,W,611
112,11/14/20,A,379
112,11/15/20,U,207
112,11/16/20,W,605
112,11/17/20,W,618
112,11/18/20,W,644
112,11/19/20,W,679
112,11/20/20,W,637
112,11/21/20,A,417
112,11/22/20,U,265
112,11/23/20,W,641
112,11/24/20,W,610
112,11/25/20,W,586
112,11/26/20,U,231
112,11/27/20,W,469
112,11/28/20,A,392
112,11/29/20,U,230
112,11/30/20,W,565
115,11/1/20,U,666
115,11/2/20,W,1335
115,11/3/20,W,1159
115,11/4/20,W,1302
115,11/5/20,W,1280
115,11/6/20,W,1168
115,11/7/20,A,984
115,11/8/20,U,758
115,11/9/20,W,1164
115,11/10/20,W,1146
115,11/11/20,W,1067
115,11/12/20,W,1158
115,11/13/20,W,1205
115,11/14/20,A,883
115,11/15/20,U,566
115,11/16/20,W,993
115,11/17/20,W,980
115,11/18/20,W,1074
115,11/19/20,W,1051
115,11/20/20,W,1105
115,11/21/20,A,853
115,11/22/20,U,591
115,11/23/20,W,1005
115,11/24/20,W,1145
115,11/25/20,W,979
115,11/26/20,U,504
115,11/27/20,W,688
115,11/28/20,A,690
115,11/29/20,U,566
115,11/30/20,W,851
119,11/1/20,U,1313
119,11/2/20,W,1701
119,11/3/20,W,2001
119,11/4/20,W,1742
119,11/5/20,W,2149
119,11/6/20,W,2714
119,11/7/20,A,1819
119,11/8/20,U,1200
119,11/9/20,W,1857
119,11/10/20,W,1719
119,11/11/20,W,1630
119,11/12/20,W,2003
119,11/13/20,W,2365
119,11/14/20,A,1564
119,11/15/20,U,1000
119,11/16/20,W,1497
119,11/17/20,W,1778
119,11/18/20,W,1844
119,11/19/20,W,1828
119,11/20/20,W,2189
119,11/21/20,A,1351
119,11/22/20,U,1196
119,11/23/20,W,1621
119,11/24/20,W,1623
119,11/25/20,W,1793
119,11/26/20,U,929
119,11/27/20,W,1456
119,11/28/20,A,1166
119,11/29/20,U,1015
119,11/30/20,W,1653
12,11/1/20,U,2311
12,11/2/20,W,5468
12,11/3/20,W,4993
12,11/4/20,W,5403
12,11/5/20,W,4844
12,11/6/20,W,5043
12,11/7/20,A,3496
12,11/8/20,U,2837
12,11/9/20,W,5630
12,11/10/20,W,5419
12,11/11/20,W,4740
12,11/12/20,W,5485
12,11/13/20,W,5737
12,11/14/20,A,3470
12,11/15/20,U,2252
12,11/16/20,W,4859
12,11/17/20,W,5123
12,11/18/20,W,5097
12,11/19/20,W,5290
12,11/20/20,W,5056
12,11/21/20,A,3490
12,11/22/20,U,2388
12,11/23/20,W,5245
12,11/24/20,W,4728
12,11/25/20,W,4402
12,11/26/20,U,2113
12,11/27/20,W,3959
12,11/28/20,A,3468
12,11/29/20,U,2451
12,11/30/20,W,4659
120,11/2/20,W,46
120,11/3/20,W,45
120,11/4/20,W,37
120,11/5/20,W,93
120,11/6/20,W,22
120,11/9/20,W,35
120,11/10/20,W,27
120,11/11/20,W,42
120,11/12/20,W,42
120,11/13/20,W,22
120,11/16/20,W,39
120,11/17/20,W,38
120,11/18/20,W,53
120,11/19/20,W,59
120,11/20/20,W,34
120,11/23/20,W,43
120,11/24/20,W,34
120,11/25/20,W,20
120,11/27/20,W,12
120,11/30/20,W,41
121,11/2/20,W,56
121,11/3/20,W,67
121,11/4/20,W,47
121,11/5/20,W,70
121,11/6/20,W,47
121,11/9/20,W,63
121,11/10/20,W,81
121,11/11/20,W,54
121,11/12/20,W,86
121,11/13/20,W,55
121,11/16/20,W,36
121,11/17/20,W,54
121,11/18/20,W,59
121,11/19/20,W,85
121,11/20/20,W,41
121,11/23/20,W,60
121,11/24/20,W,59
121,11/25/20,W,75
121,11/27/20,W,25
121,11/30/20,W,57
124,11/1/20,U,54
124,11/2/20,W,160
124,11/3/20,W,121
124,11/4/20,W,106
124,11/5/20,W,140
124,11/6/20,W,152
124,11/7/20,A,96
124,11/8/20,U,87
124,11/9/20,W,162
124,11/10/20,W,115
124,11/11/20,W,145
124,11/12/20,W,114
124,11/13/20,W,125
124,11/14/20,A,130
124,11/15/20,U,72
124,11/16/20,W,120
124,11/17/20,W,131
124,11/18/20,W,142
124,11/19/20,W,99
124,11/20/20,W,148
124,11/21/20,A,114
124,11/22/20,U,83
124,11/23/20,W,139
124,11/24/20,W,124
124,11/25/20,W,104
124,11/26/20,U,56
124,11/27/20,W,86
124,11/28/20,A,103
124,11/29/20,U,57
124,11/30/20,W,123
125,11/2/20,W,112
125,11/3/20,W,98
125,11/4/20,W,102
125,11/5/20,W,109
125,11/6/20,W,85
125,11/9/20,W,134
125,11/10/20,W,109
125,11/11/20,W,113
125,11/12/20,W,102
125,11/13/20,W,96
125,11/16/20,W,108
125,11/17/20,W,118
125,11/18/20,W,106
125,11/19/20,W,99
125,11/20/20,W,102
125,11/23/20,W,100
125,11/24/20,W,105
125,11/25/20,W,103
125,11/27/20,W,26
125,11/30/20,W,103
126,11/1/20,U,902
126,11/2/20,W,1692
126,11/3/20,W,1660
126,11/4/20,W,1664
126,11/5/20,W,1826
126,11/6/20,W,1732
126,11/7/20,A,1067
126,11/8/20,U,971
126,11/9/20,W,1692
126,11/10/20,W,1608
126,11/11/20,W,1477
126,11/12/20,W,1695
126,11/13/20,W,1723
126,11/14/20,A,1091
126,11/15/20,U,805
126,11/16/20,W,1663
126,11/17/20,W,1463
126,11/18/20,W,1511
126,11/19/20,W,1576
126,11/20/20,W,1634
126,11/21/20,A,1191
126,11/22/20,U,769
126,11/23/20,W,1556
126,11/24/20,W,1420
126,11/25/20,W,1315
126,11/26/20,U,659
126,11/27/20,W,1208
126,11/28/20,A,1119
126,11/29/20,U,768
126,11/30/20,W,1299
134,11/2/20,W,138
134,11/3/20,W,118
134,11/4/20,W,107
134,11/5/20,W,143
134,11/6/20,W,152
134,11/9/20,W,149
134,11/10/20,W,169
134,11/11/20,W,149
134,11/12/20,W,141
134,11/13/20,W,120
134,11/16/20,W,150
134,11/17/20,W,152
134,11/18/20,W,142
134,11/19/20,W,123
134,11/20/20,W,105
134,11/23/20,W,114
134,11/24/20,W,99
134,11/25/20,W,80
134,11/27/20,W,17
134,11/30/20,W,102
135,11/2/20,W,279
135,11/3/20,W,226
135,11/4/20,W,197
135,11/5/20,W,219
135,11/6/20,W,204
135,11/9/20,W,220
135,11/10/20,W,256
135,11/11/20,W,207
135,11/12/20,W,230
135,11/13/20,W,194
135,11/16/20,W,232
135,11/17/20,W,210
135,11/18/20,W,187
135,11/19/20,W,202
135,11/20/20,W,201
135,11/23/20,W,184
135,11/24/20,W,195
135,11/25/20,W,136
135,11/27/20,W,52
135,11/30/20,W,165
136,11/2/20,W,316
136,11/3/20,W,234
136,11/4/20,W,245
136,11/5/20,W,294
136,11/6/20,W,221
136,11/9/20,W,296
136,11/10/20,W,307
136,11/11/20,W,258
136,11/12/20,W,257
136,11/13/20,W,224
136,11/16/20,W,221
136,11/17/20,W,227
136,11/18/20,W,227
136,11/19/20,W,251
136,11/20/20,W,216
136,11/23/20,W,213
136,11/24/20,W,215
136,11/25/20,W,163
136,11/27/20,W,125
136,11/30/20,W,230
143,11/2/20,W,253
143,11/3/20,W,225
143,11/4/20,W,184
143,11/5/20,W,244
143,11/6/20,W,171
143,11/9/20,W,270
143,11/10/20,W,214
143,11/11/20,W,257
143,11/12/20,W,225
143,11/13/20,W,163
143,11/16/20,W,223
143,11/17/20,W,243
143,11/18/20,W,209
143,11/19/20,W,203
143,11/20/20,W,177
143,11/23/20,W,193
143,11/24/20,W,187
143,11/25/20,W,163
143,11/27/20,W,94
143,11/30/20,W,181
146,11/1/20,U,2339
146,11/2/20,W,4013
146,11/3/20,W,3825
146,11/4/20,W,3778
146,11/5/20,W,4073
146,11/6/20,W,4369
146,11/7/20,A,3293
146,11/8/20,U,2654
146,11/9/20,W,4103
146,11/10/20,W,3855
146,11/11/20,W,4044
146,11/12/20,W,4241
146,11/13/20,W,4373
146,11/14/20,A,3186
146,11/15/20,U,2279
146,11/16/20,W,3622
146,11/17/20,W,3984
146,11/18/20,W,3810
146,11/19/20,W,3728
146,11/20/20,W,3864
146,11/21/20,A,2756
146,11/22/20,U,2191
146,11/23/20,W,3677
146,11/24/20,W,3446
146,11/25/20,W,3409
146,11/26/20,U,1212
146,11/27/20,W,3043
146,11/28/20,A,3123
146,11/29/20,U,2063
146,11/30/20,W,3624
147,11/1/20,U,2846
147,11/2/20,W,4450
147,11/3/20,W,4399
147,11/4/20,W,4208
147,11/5/20,W,4547
147,11/6/20,W,4754
147,11/7/20,A,3508
147,11/8/20,U,2928
147,11/9/20,W,4489
147,11/10/20,W,4233
147,11/11/20,W,4332
147,11/12/20,W,4583
147,11/13/20,W,4509
147,11/14/20,A,3785
147,11/15/20,U,2597
147,11/16/20,W,4305
